,K01,K02,K03,K04,K05,K06,K07,K08,K09,K10
T4766,45,45,41,47,45,45,44,47,45,42
T4767,41,41,41,48,42,41,41,45,40,48
T4768,44,40,40,47,44,48,46,44,42,46
T4769,43,41,45,42,41,47,40,45,45,47
T4770,45,41,45,42,47,43,43,40,42,43
T4771,40,40,45,48,47,47,45,44,42,45
T4772,45,40,43,41,41,44,48,46,40,46
T4773,42,40,47,42,48,48,48,42,44,41
T4774,41,45,48,42,48,43,44,43,48,44
T4775,43,42,43,41,45,43,45,47,45,40
T4776,43,45,46,48,43,42,47,44,40,46
T4777,47,43,40,43,43,45,40,41,44,40
T4778,48,40,42,48,45,44,46,45,45,42
T4779,48,45,40,48,40,40,43,42,46,41
T4780,44,46,47,41,47,44,40,48,44,46
T4781,40,45,40,44,42,46,43,41,45,45
T4782,40,42,43,47,47,41,41,41,48,41
T4783,40,41,43,48,44,48,43,43,48,41
T4784,45,46,42,45,41,46,45,40,40,42
T4785,40,45,43,48,40,48,43,40,41,45
T4786,47,43,41,41,48,48,44,46,41,44
T4787,40,47,42,46,46,41,43,40,41,47
T4788,43,44,41,48,47,47,42,45,48,46
T4789,48,42,44,47,40,48,42,41,46,41
T4790,44,45,43,44,42,48,44,40,48,43
T4791,43,41,46,45,44,43,45,44,43,46
T4792,40,44,48,48,44,40,43,42,47,41
T4793,47,43,42,43,42,45,44,44,43,46
T4794,40,47,48,40,42,40,41,44,48,41
T4795,47,48,46,40,47,44,46,45,47,44
T4796,47,47,43,46,43,41,44,42,45,48
T4797,40,44,41,41,43,41,43,45,44,41
T4798,43,43,41,40,40,41,47,45,44,43
T4799,47,48,40,45,44,45,42,46,44,43
T4800,44,41,44,46,44,43,44,47,41,46
T4801,45,48,46,43,41,44,41,45,46,43
T4802,41,48,41,44,44,48,45,41,40,43
T4803,40,47,44,45,40,45,48,41,46,41
T4804,42,42,47,41,45,44,44,41,43,42
T4805,42,48,45,46,48,43,45,47,42,48
T4806,43,45,44,42,40,48,41,44,46,41
T4807,43,40,43,46,44,45,41,44,44,45
T4808,40,43,41,40,43,47,44,47,47,44
T4809,48,44,45,46,42,45,43,48,45,43
T4810,45,46,47,41,40,40,45,46,47,45
T4811,48,47,43,46,40,46,47,41,40,43
T4812,43,40,40,45,43,47,47,44,43,41
T4813,43,42,48,43,42,46,44,45,45,47
T4814,47,41,47,42,46,43,46,43,45,44
T4815,48,40,42,44,40,42,40,42,47,45
T4816,45,43,45,40,42,43,46,42,40,47
T4817,46,43,43,40,44,40,41,40,44,43
T4818,48,44,43,41,40,40,46,40,40,40
T4819,47,48,41,47,44,48,47,45,41,47
T4820,40,45,45,46,45,44,46,41,45,44
T4821,47,41,44,42,41,48,45,40,41,43
T4822,48,44,44,43,46,42,47,43,40,44
T4823,41,41,48,44,42,42,42,44,47,44
T4824,45,45,42,46,46,41,48,46,41,40
T4825,40,46,44,42,42,47,48,43,45,46
T4826,45,48,42,42,46,45,47,41,46,40
T4827,40,47,44,43,43,41,47,40,48,41
T4828,45,43,43,42,47,42,42,42,44,44
T4829,43,44,44,47,41,42,45,46,40,46
T4830,45,45,41,45,42,43,42,45,42,42
T4831,40,40,48,48,44,42,40,46,47,43
T4832,40,40,47,45,48,45,42,44,42,48
T4833,45,47,42,46,48,44,48,48,41,43
T4834,45,47,46,43,48,42,42,40,46,40
T4835,47,46,43,41,46,45,41,43,45,44
T4836,42,45,43,40,44,44,46,43,45,40
T4837,48,42,47,40,43,44,41,44,44,44
T4838,48,46,43,40,44,48,47,46,46,47
T4839,43,43,42,46,43,41,41,42,48,46
T4840,45,40,41,48,48,44,47,42,44,40
T4841,44,45,41,41,40,41,40,47,42,41
T4842,48,44,46,45,41,44,48,44,47,40
T4843,47,46,43,44,48,42,47,47,44,40
T4844,47,48,48,43,47,47,41,40,42,44
T4845,42,48,48,46,46,42,47,44,42,47
T4846,48,47,41,43,41,46,44,45,47,40
T4847,41,47,41,48,48,44,46,42,45,46
T4848,40,43,43,44,45,44,40,47,45,46
T4849,41,40,43,40,40,47,45,44,48,46
T4850,47,44,46,43,45,41,48,43,48,46
T4851,45,45,44,47,42,40,41,45,45,41
T4852,42,45,46,40,41,48,48,43,42,46
T4853,42,46,42,42,43,47,44,47,47,43
T4854,41,43,46,46,46,40,41,41,47,42
T4855,48,41,42,43,43,48,43,40,47,48
T4856,46,47,47,44,46,48,42,45,48,40
T4857,42,46,46,40,40,46,47,47,40,43
T4858,43,44,48,42,42,44,48,45,45,43
T4859,41,46,48,42,44,40,41,48,41,42
T4860,44,44,47,45,41,45,41,43,42,46
T4861,45,46,41,48,40,41,42,48,43,47
T4862,42,43,43,41,42,47,43,46,45,40
T4863,41,44,43,46,40,44,40,44,46,47
T4864,46,48,46,46,40,47,47,43,44,44
T4865,43,48,42,47,41,45,43,43,42,40
T4866,43,45,45,48,46,41,46,44,47,43
T4867,44,47,42,41,42,45,44,44,45,44
T4868,45,46,41,43,43,47,48,41,45,46
T4869,40,40,48,48,48,43,43,46,48,48
T4870,45,41,47,48,48,40,41,46,46,42
T4871,45,40,45,46,46,48,46,46,42,42
T4872,47,40,46,43,46,42,46,43,48,40
T4873,48,40,48,43,41,42,43,46,47,48
T4874,41,40,41,44,42,45,48,42,48,42
T4875,40,48,47,47,44,40,46,42,42,45
T4876,43,41,43,43,44,43,45,44,46,42
T4877,41,46,42,42,44,42,44,46,44,42
T4878,44,45,42,47,41,46,43,48,43,43
T4879,48,47,48,46,42,45,47,43,47,43
T4880,41,42,42,48,48,46,43,47,40,45
T4881,48,44,41,47,47,47,44,40,42,40
T4882,45,48,47,46,44,48,41,47,48,40
T4883,43,40,48,46,43,45,44,44,44,41
T4884,48,44,42,46,46,41,45,42,42,44
T4885,45,46,46,43,46,46,41,41,40,41
T4886,40,47,45,43,44,42,41,42,41,45
T4887,40,46,44,44,42,47,48,44,42,43
T4888,46,48,45,40,46,45,46,43,46,40
T4889,43,43,47,45,40,47,43,40,43,48
T4890,45,43,45,46,41,48,46,41,46,47
T4891,41,44,44,46,40,47,48,48,43,46
T4892,45,47,45,45,46,45,40,47,47,43
T4893,48,45,44,42,45,45,41,44,47,47
T4894,41,46,40,45,45,44,40,46,46,46
T4895,12,20,25,11,23,23,27,28,23,23
T4896,18,11,23,17,16,25,30,21,14,11
T4897,10,22,23,16,14,24,15,28,18,25
T4898,20,13,13,24,11,24,24,30,14,20
T4899,12,15,25,14,30,10,22,18,22,23
T4900,17,16,15,21,11,16,13,22,24,25
T4901,20,25,19,11,24,18,18,15,28,17
T4902,21,17,10,20,15,20,10,24,30,11
T4903,24,11,26,28,29,21,18,18,11,14
T4904,18,20,21,18,26,18,20,26,21,15
T4905,20,15,22,11,23,14,12,22,23,11
T4906,13,29,22,22,29,19,14,25,30,25
T4907,20,21,10,10,10,11,21,29,24,19
T4908,28,26,19,13,18,12,23,10,14,22
T4909,30,10,30,19,17,23,19,10,17,22
T4910,13,24,29,23,26,20,11,13,18,29
T4911,14,21,25,16,21,28,29,29,13,11
T4912,18,10,15,19,12,15,24,13,22,27
T4913,23,29,16,24,29,18,20,15,13,11
T4914,27,25,23,13,14,10,15,15,11,10
T4915,13,14,20,10,28,23,21,17,10,10
T4916,18,20,15,28,15,14,30,12,24,14
T4917,24,22,23,14,15,17,16,11,25,30
T4918,21,11,12,29,20,16,12,27,14,29
T4919,11,25,26,18,22,21,30,15,23,21
T4920,27,28,22,16,17,11,15,24,16,19
T4921,11,22,18,21,15,26,26,10,22,24
T4922,29,15,25,24,20,30,25,26,11,21
T4923,25,29,19,14,21,25,17,12,29,25
T4924,25,18,16,20,17,24,22,15,21,18
T4925,11,15,24,12,18,23,15,30,17,16
T4926,14,27,19,21,19,23,21,30,16,17
T4927,21,21,21,26,12,24,10,26,27,10
T4928,20,24,18,14,17,20,20,10,13,10
T4929,30,12,20,15,24,11,30,13,15,25
T4930,10,15,29,25,12,29,22,17,30,21
T4931,19,15,21,22,15,10,27,18,24,26
T4932,15,26,18,28,30,18,18,10,29,26
T4933,23,17,14,17,28,28,19,10,26,14
T4934,11,13,25,15,27,28,25,30,16,17
T4935,28,21,26,24,29,10,23,25,26,11
T4936,13,13,15,15,13,18,26,11,29,18
T4937,18,28,27,19,26,15,25,18,13,28
T4938,21,21,29,30,29,27,15,16,14,12
T4939,12,28,14,16,17,22,28,10,24,19
T4940,16,23,15,28,28,16,29,26,18,23
T4941,15,11,30,30,10,24,30,10,30,19
T4942,29,24,18,17,20,16,22,21,19,17
T4943,10,29,20,27,25,28,13,29,29,29
T4944,10,20,28,23,19,27,30,26,23,27
T4945,24,16,25,14,12,16,29,24,16,16
T4946,29,25,15,16,14,18,26,19,12,11
T4947,18,23,15,27,23,24,26,12,25,30
T4948,19,18,29,20,26,16,16,10,11,15
T4949,12,12,30,12,11,20,25,26,30,22
T4950,20,19,29,25,11,30,25,18,19,17
T4951,17,29,23,14,16,19,21,30,17,23
T4952,11,24,12,26,27,20,25,25,18,25
T4953,10,26,24,28,17,11,23,22,24,21
T4954,19,22,12,28,29,30,27,21,12,22
T4955,11,14,22,22,25,20,17,14,21,29
T4956,26,30,19,26,29,29,19,13,13,11
T4957,11,19,21,25,16,19,16,14,30,20
T4958,10,30,26,21,20,29,20,26,25,21
T4959,20,12,16,25,25,25,13,20,23,14
T4960,26,24,18,12,20,10,23,22,15,11
T4961,13,18,19,16,11,28,18,14,27,18
T4962,24,14,11,23,25,24,27,27,10,11
T4963,11,17,26,26,12,11,21,17,22,19
T4964,20,19,23,27,11,20,21,11,10,26
T4965,14,29,14,27,25,23,13,14,17,27
T4966,10,14,18,24,23,26,28,11,30,10
T4967,23,25,22,21,22,16,26,11,15,29
T4968,17,13,29,20,29,29,20,21,22,26
T4969,15,20,27,22,19,23,24,29,26,21
T4970,29,21,15,16,14,19,25,14,20,16
T4971,20,22,10,28,23,24,25,10,22,27
T4972,14,15,20,17,29,13,23,13,20,23
T4973,23,29,18,24,19,15,15,28,12,16
T4974,18,21,11,11,19,29,15,28,26,21
T4975,17,15,25,24,16,26,21,23,30,30
T4976,28,12,30,16,24,21,29,18,21,25
T4977,14,23,10,29,24,20,20,13,13,30
T4978,10,13,16,27,19,23,24,18,14,28
T4979,19,12,24,22,23,14,20,21,21,14
T4980,18,24,19,13,17,22,11,28,11,12
T4981,29,30,22,26,29,18,29,15,14,29
T4982,13,25,18,29,29,29,21,24,20,13
T4983,27,27,14,29,19,30,28,27,16,19
T4984,14,18,23,14,29,17,10,10,24,14
T4985,24,15,29,22,13,17,21,20,17,19
T4986,22,13,23,14,17,18,23,25,23,30
T4987,13,15,17,30,25,25,16,11,24,12
T4988,23,14,14,18,14,27,19,28,24,21
T4989,25,27,27,13,20,21,18,17,12,21
T4990,27,13,22,12,26,10,17,27,15,25
T4991,12,28,29,16,25,16,26,23,28,21
T4992,26,30,17,12,25,16,29,22,15,17
T4993,15,19,30,19,16,13,10,20,19,27
T4994,25,30,16,14,23,11,22,10,25,12
T4995,22,18,19,20,24,13,20,10,27,14
T4996,13,12,27,24,23,14,19,23,29,18
T4997,20,26,24,30,17,14,11,19,16,25
T4998,27,13,26,17,27,24,20,23,22,27
T4999,12,17,30,23,28,23,16,30,19,11
T5000,19,19,23,30,29,18,19,17,21,11
T5001,19,15,19,19,27,10,15,13,22,25
T5002,13,15,26,20,21,26,12,30,20,17
T5003,23,20,11,15,27,20,27,18,23,22
T5004,12,12,20,18,14,11,24,16,23,26
T5005,27,18,27,15,26,21,25,23,23,13
T5006,22,30,13,17,10,10,21,11,28,14
T5007,22,28,17,16,28,23,25,30,28,19
T5008,22,22,13,24,25,23,16,27,24,13
T5009,12,10,21,12,21,16,11,18,18,29
T5010,23,22,12,29,21,14,10,19,16,17
T5011,17,19,18,11,16,26,29,16,23,22
T5012,29,10,27,19,28,10,19,12,10,12
T5013,15,27,28,30,12,11,19,14,26,22
T5014,18,30,26,20,26,12,26,20,17,23
T5015,13,25,17,22,27,13,26,30,23,20
T5016,18,12,24,15,18,21,18,25,16,10
T5017,18,26,12,23,24,11,21,11,18,22
T5018,16,12,12,28,28,11,28,11,27,20
T5019,22,14,23,21,18,18,11,12,20,19
T5020,10,27,19,22,28,29,22,20,14,15
T5021,18,16,19,10,20,18,20,15,18,29
T5022,18,10,22,14,17,27,27,10,14,19
T5023,27,29,24,14,26,18,19,24,17,28
T5024,20,15,25,22,13,23,10,14,10,12
T5025,30,22,29,30,11,15,27,25,22,27
T5026,17,17,21,22,15,10,29,30,20,20
T5027,25,20,30,11,16,17,20,13,23,17
T5028,14,30,22,14,22,20,10,24,26,19
T5029,23,24,26,30,27,20,18,26,13,21
T5030,30,23,16,28,29,26,13,11,29,30
T5031,20,26,13,18,15,12,24,15,30,11
T5032,10,18,15,27,23,25,25,18,14,22
T5033,22,21,25,24,15,20,23,14,13,11
T5034,30,30,12,19,29,22,10,12,30,29
T5035,25,12,13,12,19,17,16,27,16,18
T5036,30,16,20,25,20,29,27,21,10,21
T5037,17,21,25,15,15,16,23,15,12,30
T5038,12,16,21,15,22,27,16,10,18,14
T5039,17,12,19,16,20,25,16,29,13,10
T5040,13,29,21,12,26,30,22,18,13,20
T5041,21,10,11,27,15,21,27,16,19,29
T5042,14,22,15,18,11,29,21,22,28,16
T5043,22,13,19,11,26,16,29,23,18,27
T5044,30,21,11,29,11,25,20,17,13,11
T5045,28,24,23,26,11,18,18,12,17,17
T5046,29,22,22,25,29,25,11,15,26,15
T5047,11,18,24,14,22,20,22,30,10,13
T5048,11,30,27,29,26,25,25,27,13,16
T5049,15,28,27,23,24,25,30,16,16,16
T5050,23,13,22,18,24,23,12,10,10,22
T5051,26,24,26,19,29,22,26,10,13,15
T5052,15,28,11,21,30,14,13,11,23,26
T5053,14,22,20,13,25,27,18,20,21,22
T5054,25,29,29,30,11,11,11,24,25,13
T5055,15,16,27,28,16,22,27,25,28,25
T5056,30,14,11,16,10,25,28,30,30,20
T5057,15,24,15,22,29,13,24,29,10,28
T5058,17,21,11,10,24,11,22,20,27,11
T5059,27,20,26,19,28,23,15,15,19,30
T5060,27,30,13,15,24,23,26,19,29,25
T5061,25,14,10,29,14,20,17,21,11,28
T5062,12,12,26,22,20,12,19,19,13,23
T5063,12,20,20,14,28,10,18,11,28,10
T5064,17,13,18,19,10,22,10,12,15,20
T5065,22,24,29,21,16,24,27,24,22,17
T5066,28,15,22,12,14,25,14,30,20,11
T5067,27,26,22,20,25,20,16,21,13,19
T5068,20,23,10,14,12,19,11,22,10,15
T5069,19,12,16,22,22,29,10,19,30,22
T5070,10,20,12,15,11,12,27,25,24,25
T5071,17,26,25,13,19,27,26,21,13,25
T5072,27,11,25,12,30,12,10,23,22,28
T5073,16,10,25,25,14,21,11,23,29,22
T5074,15,30,29,13,12,17,11,20,29,16
T5075,21,17,11,26,16,24,25,29,29,13
T5076,17,17,28,21,16,17,12,24,17,28
T5077,26,21,28,12,29,24,13,23,19,29
T5078,26,17,20,17,19,22,29,17,23,24
T5079,18,20,11,11,23,12,23,10,29,24
T5080,14,15,20,29,24,11,29,23,19,14
T5081,10,27,11,15,29,26,21,21,25,26
T5082,18,19,16,11,17,29,24,30,10,18
T5083,24,13,24,11,19,19,10,16,22,11
T5084,15,22,19,28,16,30,14,21,30,19
T5085,15,10,22,23,14,24,12,23,28,16
T5086,15,13,23,24,27,30,15,26,23,29
T5087,12,15,20,18,18,20,24,19,25,24
T5088,16,12,12,18,20,22,25,14,16,22
T5089,12,28,26,14,14,29,10,20,26,22
T5090,19,26,10,19,25,16,15,23,27,18
T5091,25,24,14,26,20,15,13,28,27,14
T5092,15,30,30,16,16,20,18,11,16,19
T5093,14,30,15,24,26,15,28,26,18,15
T5094,18,22,11,29,27,28,30,13,28,11
T5095,25,28,29,27,30,19,13,28,20,10
T5096,17,11,28,22,24,20,11,23,16,23
T5097,29,17,25,30,27,14,28,19,19,11
T5098,26,13,21,28,24,14,20,11,21,17
T5099,22,30,10,22,28,22,15,29,13,29
T5100,17,18,25,27,20,20,22,10,27,20
T5101,19,10,20,19,10,10,26,18,30,19
T5102,15,22,17,12,21,23,21,19,18,26
T5103,21,15,13,26,22,11,21,20,17,15
T5104,25,29,12,25,21,11,13,14,12,16
T5105,24,21,29,13,25,21,24,12,15,30
T5106,13,14,10,11,14,19,14,13,20,29
T5107,20,14,28,27,19,24,10,24,17,27
T5108,29,11,18,16,16,10,23,27,12,14
T5109,21,22,22,18,18,30,11,11,24,26
T5110,10,11,23,15,28,17,18,20,26,12
T5111,26,25,24,30,24,16,30,12,19,30
T5112,13,21,20,16,20,17,19,10,18,14
T5113,16,23,28,17,29,10,10,10,22,16
T5114,30,14,21,21,14,17,19,19,18,10
T5115,16,15,28,13,19,20,28,10,25,10
T5116,28,16,29,15,19,23,18,13,28,27
T5117,20,20,24,28,24,11,22,30,21,27
T5118,12,14,20,24,10,19,29,17,25,26
T5119,29,24,27,15,22,30,16,20,12,13
T5120,21,12,28,10,28,21,27,25,29,19
T5121,27,29,22,14,24,16,11,22,12,21
T5122,20,29,26,30,25,27,22,23,24,18
T5123,24,14,19,25,29,24,22,17,19,14
T5124,30,18,24,12,19,23,25,27,15,20
T5125,11,26,28,28,28,21,15,13,30,12
T5126,23,18,19,11,23,10,25,15,23,16
T5127,24,24,16,20,10,24,21,14,15,26
T5128,22,26,16,15,28,17,23,24,29,21
T5129,10,10,13,29,22,29,27,10,13,10
T5130,20,11,24,22,22,24,20,20,15,17
T5131,24,15,10,16,24,29,13,24,29,25
T5132,29,13,27,15,15,29,16,10,13,13
T5133,28,17,18,18,19,26,13,22,11,28
T5134,23,23,17,23,24,24,21,26,22,16
T5135,22,25,16,23,27,19,28,10,25,26
T5136,29,16,20,24,21,27,12,16,17,23
T5137,20,30,23,15,14,22,30,30,20,26
T5138,15,14,10,17,25,19,11,12,26,30
T5139,27,15,21,22,20,28,14,27,12,24
T5140,14,17,17,26,28,27,15,16,20,23
T5141,29,20,22,26,25,22,23,17,27,17
T5142,24,12,16,30,11,10,13,20,29,12
T5143,16,25,23,11,23,28,11,20,21,22
T5144,26,11,15,30,19,25,12,28,17,22
T5145,14,21,10,11,26,11,27,23,23,23
T5146,17,17,24,14,20,24,14,30,19,19
T5147,11,16,18,28,27,24,10,30,18,25
T5148,26,12,10,17,21,30,24,25,10,22
T5149,17,22,28,29,23,18,24,25,12,27
T5150,11,27,26,30,18,14,20,13,22,19
T5151,18,22,24,27,18,17,29,11,18,26
T5152,12,26,25,23,11,20,26,30,18,15
T5153,11,24,13,15,18,16,16,29,28,20
T5154,28,20,20,30,26,18,27,16,11,16
T5155,16,24,19,10,24,16,15,20,26,19
T5156,30,25,15,30,14,27,11,19,15,27
T5157,13,26,10,28,25,26,26,29,20,10
T5158,18,21,24,13,12,12,23,11,30,18
T5159,25,28,26,30,16,14,23,25,30,12
T5160,12,27,20,11,11,27,22,29,24,22
T5161,16,20,13,12,19,21,21,16,30,10
T5162,10,13,13,19,16,19,30,10,11,16
T5163,11,19,19,30,21,28,17,17,13,12
T5164,28,15,24,18,11,30,25,28,11,18
T5165,19,12,25,19,24,19,20,13,29,13
T5166,13,23,17,18,12,20,29,24,19,20
T5167,11,10,10,20,29,20,17,17,21,24
T5168,19,23,15,28,13,27,11,10,17,19
T5169,15,24,20,30,11,29,16,25,24,21
T5170,28,20,21,21,15,14,25,23,23,12
T5171,27,10,12,13,23,16,16,30,13,22
T5172,14,23,14,20,18,23,18,19,27,17
T5173,16,18,22,20,26,15,27,16,11,17
T5174,27,22,13,29,23,15,10,30,22,14
T5175,13,14,15,22,14,26,18,23,14,23
T5176,16,29,29,29,28,21,10,17,19,21
T5177,20,18,15,16,10,11,14,25,12,22
T5178,21,25,12,13,14,24,22,23,27,15
T5179,26,16,29,21,27,17,10,22,18,10
T5180,16,16,21,23,15,27,18,20,12,12
T5181,14,26,12,27,29,20,23,19,18,29
T5182,30,24,23,18,25,23,18,24,10,17
T5183,22,30,11,19,19,24,10,26,27,13
T5184,18,23,28,25,19,23,26,18,27,21
T5185,16,20,11,12,23,12,19,17,19,30
T5186,10,24,27,10,24,27,22,18,10,12
T5187,24,27,13,13,24,19,14,25,23,18
T5188,30,28,24,11,16,18,29,21,28,14
T5189,14,18,28,14,16,15,18,20,20,30
T5190,18,24,17,15,14,26,20,12,24,27
T5191,22,12,19,15,16,13,29,30,15,13
T5192,26,26,24,29,28,26,28,19,26,30
T5193,30,25,10,11,16,14,28,12,26,19
T5194,17,14,14,21,27,29,10,24,20,17
T5195,20,11,29,24,28,15,24,29,11,16
T5196,12,13,30,29,25,17,19,15,26,22
T5197,30,12,25,11,13,10,19,24,21,29
T5198,29,12,27,10,22,21,24,28,10,29
T5199,11,18,14,10,23,16,10,15,27,29
T5200,20,26,14,25,12,11,15,14,19,21
T5201,11,20,13,19,18,14,18,29,20,29
T5202,20,11,18,16,25,16,14,21,22,29
T5203,11,20,13,28,16,30,20,18,26,11
T5204,27,23,17,10,24,27,14,23,11,26
T5205,21,23,15,26,21,17,23,26,13,13
T5206,24,14,30,15,17,16,18,18,20,22
T5207,27,10,15,17,13,30,15,17,25,18
T5208,22,21,28,10,26,16,17,16,13,14
T5209,17,15,11,22,12,10,20,24,23,22
T5210,14,15,22,19,29,20,26,27,25,14
T5211,20,12,25,16,24,11,15,10,14,16
T5212,19,22,15,22,21,28,30,11,23,10
T5213,16,14,17,14,14,22,12,15,22,25
T5214,11,25,19,30,14,29,25,12,16,22
T5215,24,18,15,30,22,28,20,19,16,30
T5216,22,23,10,17,24,26,26,24,22,24
T5217,29,27,21,15,25,24,26,24,11,16
T5218,12,16,12,24,14,12,24,14,23,17
T5219,10,24,16,12,10,23,13,10,23,12
T5220,19,19,27,16,30,19,15,29,14,11
T5221,23,17,25,15,28,12,24,28,11,19
T5222,22,20,18,18,25,27,13,13,12,25
T5223,21,11,16,26,12,10,17,17,24,20
T5224,25,28,14,27,22,29,23,17,27,13
T5225,12,29,16,30,23,25,21,12,28,18
T5226,21,11,29,26,25,20,15,26,19,20
T5227,29,21,30,22,12,24,14,19,10,27
T5228,27,17,30,28,24,23,20,21,19,16
T5229,23,12,14,26,25,21,19,26,12,12
T5230,29,24,23,11,10,26,23,24,24,12
T5231,30,13,30,16,27,18,14,27,17,13
T5232,26,30,18,12,30,26,24,17,23,24
T5233,25,20,16,20,14,19,30,24,13,30
T5234,13,25,16,15,16,28,21,16,29,20
T5235,20,12,23,29,14,26,23,10,21,17
T5236,30,30,21,19,11,17,18,27,19,14
T5237,27,29,17,24,17,23,14,19,10,25
T5238,26,22,29,26,30,19,18,26,15,15
T5239,30,16,18,21,17,25,16,22,16,19
T5240,14,30,17,19,15,12,20,10,10,12
T5241,18,14,15,13,22,19,18,16,21,16
T5242,30,26,27,17,18,28,20,17,16,28
T5243,22,26,26,10,18,12,17,19,23,17
T5244,20,22,10,29,25,10,13,12,24,28
T5245,17,20,24,21,30,22,22,10,12,22
T5246,14,16,23,22,20,29,28,13,20,15
T5247,20,14,27,16,19,27,28,23,19,23
T5248,18,26,19,24,13,11,29,16,10,15
T5249,13,14,13,14,18,24,18,29,21,28
T5250,21,12,19,17,26,20,18,16,29,20
T5251,16,14,22,22,15,11,13,12,14,19
T5252,17,24,28,10,25,29,24,19,23,28
T5253,18,23,22,26,24,16,18,20,10,15
T5254,18,15,30,19,27,18,25,20,21,22
T5255,16,23,10,16,18,14,17,15,22,19
T5256,12,29,17,21,17,29,22,29,16,23
T5257,22,11,10,25,18,19,21,26,30,16
T5258,13,28,16,15,14,15,15,10,29,12
T5259,26,11,16,22,26,30,28,22,28,19
T5260,25,13,26,29,25,29,29,14,13,18
T5261,26,24,26,16,24,11,19,12,29,21
T5262,13,30,20,19,22,29,21,29,25,24
T5263,20,14,25,15,11,10,28,27,17,10
T5264,16,22,30,29,30,26,18,25,11,11
T5265,25,16,11,18,22,29,21,16,28,17
T5266,17,17,30,28,11,17,10,10,14,16
T5267,30,21,18,28,14,11,18,29,13,11
T5268,20,20,21,24,29,20,28,23,29,13
T5269,10,29,26,27,21,15,16,23,12,22
T5270,16,17,13,13,22,25,13,15,17,13
T5271,19,26,22,17,30,17,14,18,20,21
T5272,12,21,28,20,20,10,14,27,20,25
T5273,21,21,15,25,16,10,10,15,12,22
T5274,30,20,13,25,10,18,30,19,10,10
T5275,10,17,22,20,26,25,29,13,30,18
T5276,28,23,26,24,28,18,17,13,12,18
T5277,20,22,26,23,24,29,21,29,30,27
T5278,26,29,16,23,28,11,14,28,17,16
T5279,23,25,21,22,30,28,11,29,12,30
T5280,20,15,26,13,14,20,25,22,15,25
T5281,22,26,17,26,11,19,15,14,19,10
T5282,17,13,25,26,16,26,29,24,14,15
T5283,21,13,11,22,11,16,14,29,25,16
T5284,11,22,17,22,23,13,10,29,25,30
T5285,10,26,11,11,29,26,25,24,16,22
T5286,14,20,20,22,19,10,16,11,10,29
T5287,11,21,29,20,25,11,14,23,24,23
T5288,12,23,11,12,28,28,11,16,25,30
T5289,11,10,24,23,22,14,13,17,29,22
T5290,18,21,11,24,21,21,14,17,15,25
T5291,20,20,11,11,11,19,18,30,23,10
T5292,15,28,20,30,21,16,22,20,25,18
T5293,19,11,28,13,14,14,24,25,11,29
T5294,26,10,21,22,15,30,28,21,24,17
T5295,24,14,26,25,25,18,27,20,16,15
T5296,21,20,17,29,23,17,15,21,26,25
T5297,22,15,19,11,14,17,14,19,14,25
T5298,30,29,10,20,24,30,27,19,26,18
T5299,22,27,25,19,13,26,28,21,25,12
T5300,22,27,28,22,26,19,29,26,14,24
T5301,24,21,17,14,12,24,18,30,10,18
T5302,23,29,30,14,13,16,25,22,13,23
T5303,24,26,26,13,26,24,26,26,10,22
T5304,19,17,20,24,25,18,25,24,13,23
T5305,28,26,20,16,11,15,17,24,17,11
T5306,17,17,18,19,19,14,17,26,10,20
T5307,12,27,23,20,27,21,25,12,27,29
T5308,11,19,15,26,30,29,24,25,22,21
T5309,10,12,20,25,13,30,13,10,17,23
T5310,28,14,17,30,19,14,10,28,22,11
T5311,18,29,26,23,19,25,20,12,28,27
T5312,16,30,28,13,26,26,17,19,28,21
T5313,24,19,29,12,30,26,25,29,30,14
T5314,18,22,11,13,15,17,19,16,14,17
T5315,28,14,14,30,15,21,22,21,26,24
T5316,25,26,20,15,22,24,11,13,28,27
T5317,17,22,20,20,20,22,26,22,28,24
T5318,25,29,27,16,12,21,26,15,18,12
T5319,20,24,11,23,16,17,18,30,27,19
T5320,22,12,25,13,14,13,28,22,18,17
T5321,15,28,24,30,10,26,29,23,30,21
T5322,28,19,10,19,24,10,29,23,14,29
T5323,20,26,28,26,22,12,17,22,13,22
T5324,20,30,21,21,11,29,24,27,21,17
T5325,26,15,10,16,26,21,29,16,12,13
T5326,14,27,22,27,14,12,20,20,22,29
T5327,13,17,16,28,15,17,30,19,30,24
T5328,26,19,14,27,20,19,24,29,14,24
T5329,20,18,14,28,22,29,17,25,10,11
T5330,21,26,28,18,22,20,20,13,19,26
T5331,10,30,10,17,19,10,15,17,23,19
T5332,16,25,25,26,26,24,24,14,24,24
T5333,13,20,14,16,15,15,19,15,14,28
T5334,17,14,26,13,26,29,17,12,14,27
T5335,23,12,15,22,27,10,16,27,28,17
T5336,15,26,14,14,15,14,13,10,21,26
T5337,26,29,21,16,22,11,28,20,24,26
T5338,28,15,20,22,16,11,26,15,22,20
T5339,14,30,21,25,15,13,13,17,28,11
T5340,30,14,25,19,15,19,23,11,13,30
T5341,10,30,17,23,30,17,25,22,23,23
T5342,22,27,17,14,13,11,25,22,16,20
T5343,25,30,14,30,28,15,29,30,16,23
T5344,25,26,19,28,19,23,11,17,23,25
T5345,18,11,27,21,17,25,12,23,23,22
T5346,17,21,26,20,16,14,16,16,19,21
T5347,27,18,12,15,23,20,17,27,28,24
